date,price_sterling,,
14/11/2018,43.6,3,
14/11/2018,53.8,4,
14/11/2018,60.11,5,
14/11/2018,63.83,6,
14/11/2018,62.77,7,
14/11/2018,60.33,8,
14/11/2018,56.89,9,
14/11/2018,55.88,10,
14/11/2018,56.68,11,
14/11/2018,58.79,12,
14/11/2018,62.54,13,
14/11/2018,66,14,
14/11/2018,75,15,
14/11/2018,90,16,
14/11/2018,73.47,17,
14/11/2018,67.93,18,
14/11/2018,60.09,19,
14/11/2018,60.03,20,
14/11/2018,54.95,21,
15/11/2018,53.9,22,
15/11/2018,56.91,23,
15/11/2018,53.93,0,
15/11/2018,50.05,1,
15/11/2018,50.56,2,
15/11/2018,52.9,3,
15/11/2018,58.28,4,
15/11/2018,65.09,5,
15/11/2018,66.23,6,
15/11/2018,65.18,7,
15/11/2018,62.27,8,
15/11/2018,60.72,9,
15/11/2018,59.77,10,
15/11/2018,60.06,11,
15/11/2018,60.88,12,
15/11/2018,62.06,13,
15/11/2018,63.22,14,
15/11/2018,74,15,
15/11/2018,94.91,16,
15/11/2018,78.99,17,
15/11/2018,73.5,18,
15/11/2018,64.5,19,
15/11/2018,61.55,20,
15/11/2018,61,21,
16/11/2018,57.01,22,
16/11/2018,61.69,23,
16/11/2018,57.91,0,
16/11/2018,56.2,1,
16/11/2018,55.5,2,
16/11/2018,54.05,3,
16/11/2018,58.75,4,
16/11/2018,63.82,5,
16/11/2018,73.46,6,
16/11/2018,75,7,
16/11/2018,69.5,8,
16/11/2018,65.38,9,
16/11/2018,61.63,10,
16/11/2018,60.51,11,
16/11/2018,60.51,12,
16/11/2018,61.49,13,
16/11/2018,63.19,14,
16/11/2018,88.43,15,
16/11/2018,90,16,
16/11/2018,72.58,17,
16/11/2018,64.5,18,
16/11/2018,60.4,19,
16/11/2018,57.41,20,
16/11/2018,55.55,21,
17/11/2018,58.93,22,
17/11/2018,69.99,23,
17/11/2018,62.93,0,
17/11/2018,55.56,1,
17/11/2018,53.1,2,
17/11/2018,52.59,3,
17/11/2018,53.59,4,
17/11/2018,55.55,5,
17/11/2018,55.52,6,
17/11/2018,68,7,
17/11/2018,68,8,
17/11/2018,61.4,9,
17/11/2018,58.5,10,
17/11/2018,58,11,
17/11/2018,57.35,12,
17/11/2018,57.57,13,
17/11/2018,57.13,14,
17/11/2018,80,15,
17/11/2018,99,16,
17/11/2018,86.26,17,
17/11/2018,68,18,
17/11/2018,58.98,19,
17/11/2018,55.55,20,
17/11/2018,52.6,21,
18/11/2018,57.5,22,
18/11/2018,54.98,23,
18/11/2018,64,0,
18/11/2018,60,1,
18/11/2018,52.02,2,
18/11/2018,46.7,3,
18/11/2018,43.84,4,
18/11/2018,56.5,5,
18/11/2018,50.4,6,
18/11/2018,60,7,
18/11/2018,68,8,
18/11/2018,61.65,9,
18/11/2018,59.42,10,
18/11/2018,63.1,11,
18/11/2018,57.37,12,
18/11/2018,58.83,13,
18/11/2018,54.16,14,
18/11/2018,81.75,15,
18/11/2018,101.86,16,
18/11/2018,80.8,17,
18/11/2018,74.17,18,
18/11/2018,60.92,19,
18/11/2018,60.92,20,
18/11/2018,58.83,21,
19/11/2018,59.5,22,
19/11/2018,56.91,23,
19/11/2018,54.63,0,
19/11/2018,51.53,1,
19/11/2018,50.22,2,
19/11/2018,53.02,3,
19/11/2018,60.89,4,
19/11/2018,65.11,5,
19/11/2018,68.84,6,
19/11/2018,71.32,7,
19/11/2018,69.06,8,
19/11/2018,67.44,9,
19/11/2018,62.9,10,
19/11/2018,60.5,11,
19/11/2018,57.39,12,
19/11/2018,56.24,13,
19/11/2018,67,14,
19/11/2018,82.63,15,
19/11/2018,92.06,16,
19/11/2018,81.1,17,
19/11/2018,69.49,18,
19/11/2018,61.76,19,
19/11/2018,55.01,20,
19/11/2018,51.7,21,
20/11/2018,56,22,
20/11/2018,53.94,23,
20/11/2018,50.59,0,
20/11/2018,46.5,1,
20/11/2018,45.17,2,
20/11/2018,48.24,3,
20/11/2018,58.57,4,
20/11/2018,61.94,5,
20/11/2018,58.09,6,
20/11/2018,62,7,
20/11/2018,61.9,8,
20/11/2018,59.99,9,
20/11/2018,56,10,
20/11/2018,56.84,11,
20/11/2018,56.84,12,
20/11/2018,63.04,13,
20/11/2018,59.99,14,
20/11/2018,76,15,
20/11/2018,90.01,16,
20/11/2018,76,17,
20/11/2018,68,18,
20/11/2018,64.19,19,
20/11/2018,59.83,20,
20/11/2018,54.96,21,
21/11/2018,57.8,22,
21/11/2018,57.06,23,
21/11/2018,55.07,0,
21/11/2018,50.54,1,
21/11/2018,50.2,2,
21/11/2018,51.59,3,
21/11/2018,57,4,
21/11/2018,59.48,5,
21/11/2018,59.41,6,
21/11/2018,64.68,7,
21/11/2018,65,8,
21/11/2018,61.69,9,
21/11/2018,61.69,10,
21/11/2018,63.9,11,
21/11/2018,66.49,12,
21/11/2018,66,13,
21/11/2018,66.61,14,
21/11/2018,99.99,15,
21/11/2018,106,16,
21/11/2018,80.79,17,
21/11/2018,69.97,18,
21/11/2018,63.11,19,
21/11/2018,62.15,20,
21/11/2018,53.6,21,
22/11/2018,56.54,22,
22/11/2018,56.13,23,
22/11/2018,54.3,0,
22/11/2018,51.58,1,
22/11/2018,51.05,2,
22/11/2018,53.8,3,
22/11/2018,55.71,4,
22/11/2018,69.13,5,
22/11/2018,68.9,6,
22/11/2018,75.52,7,
22/11/2018,79.99,8,
22/11/2018,80.3,9,
22/11/2018,78.52,10,
22/11/2018,82.22,11,
22/11/2018,82.55,12,
22/11/2018,82.09,13,
22/11/2018,89,14,
22/11/2018,151.21,15,
22/11/2018,160.71,16,
22/11/2018,123.98,17,
22/11/2018,82.56,18,
22/11/2018,67.44,19,
22/11/2018,62.9,20,
22/11/2018,55.89,21,
23/11/2018,57.65,22,
23/11/2018,55.8,23,
23/11/2018,53.32,0,
23/11/2018,51.82,1,
23/11/2018,51.74,2,
23/11/2018,52.59,3,
23/11/2018,58.5,4,
23/11/2018,71.99,5,
23/11/2018,68,6,
23/11/2018,82,7,
23/11/2018,84.03,8,
23/11/2018,85.56,9,
23/11/2018,85,10,
23/11/2018,82.07,11,
23/11/2018,81.52,12,
23/11/2018,81.99,13,
23/11/2018,84.56,14,
23/11/2018,99.66,15,
23/11/2018,100,16,
23/11/2018,82.62,17,
23/11/2018,72,18,
23/11/2018,61,19,
23/11/2018,62.04,20,
23/11/2018,58.58,21,
24/11/2018,61.97,22,
24/11/2018,59.98,23,
24/11/2018,60,0,
24/11/2018,56.95,1,
24/11/2018,53.7,2,
24/11/2018,53,3,
24/11/2018,53.4,4,
24/11/2018,55.91,5,
24/11/2018,56.99,6,
24/11/2018,62.44,7,
24/11/2018,66.6,8,
24/11/2018,66.78,9,
24/11/2018,66.64,10,
24/11/2018,64.95,11,
24/11/2018,61.01,12,
24/11/2018,59.36,13,
24/11/2018,61.72,14,
24/11/2018,80.2,15,
24/11/2018,100,16,
24/11/2018,77.48,17,
24/11/2018,65.06,18,
24/11/2018,63,19,
24/11/2018,62.55,20,
24/11/2018,57.79,21,
25/11/2018,65,22,
25/11/2018,70,23,
25/11/2018,65,0,
25/11/2018,57.47,1,
25/11/2018,55.97,2,
25/11/2018,54.3,3,
25/11/2018,49.95,4,
25/11/2018,48.29,5,
25/11/2018,49.42,6,
25/11/2018,53.86,7,
25/11/2018,65,8,
25/11/2018,63.5,9,
25/11/2018,60.9,10,
25/11/2018,70,11,
25/11/2018,65,12,
25/11/2018,61.1,13,
25/11/2018,56.1,14,
25/11/2018,73,15,
25/11/2018,98,16,
25/11/2018,73.9,17,
25/11/2018,72.94,18,
25/11/2018,61.3,19,
25/11/2018,61,20,
25/11/2018,53.01,21,
26/11/2018,53.6,22,
26/11/2018,53.97,23,
26/11/2018,54.08,0,
26/11/2018,53.01,1,
26/11/2018,51,2,
26/11/2018,50,3,
26/11/2018,62.52,4,
26/11/2018,70.36,5,
26/11/2018,68.37,6,
26/11/2018,76,7,
26/11/2018,79.93,8,
26/11/2018,79.94,9,
26/11/2018,79.28,10,
26/11/2018,84.28,11,
26/11/2018,81.87,12,
26/11/2018,82.09,13,
26/11/2018,90.57,14,
26/11/2018,128.7,15,
26/11/2018,175,16,
26/11/2018,129.67,17,
26/11/2018,83.2,18,
26/11/2018,65.31,19,
26/11/2018,65.95,20,
26/11/2018,59.1,21,
27/11/2018,55.42,22,
27/11/2018,52.91,23,
27/11/2018,51.57,0,
27/11/2018,50.5,1,
27/11/2018,48.98,2,
27/11/2018,50.5,3,
27/11/2018,61.8,4,
27/11/2018,74.32,5,
27/11/2018,73.1,6,
27/11/2018,76.64,7,
27/11/2018,75,8,
27/11/2018,63.86,9,
27/11/2018,61.96,10,
27/11/2018,58.5,11,
27/11/2018,55.64,12,
27/11/2018,56.09,13,
27/11/2018,58.02,14,
27/11/2018,84.47,15,
27/11/2018,80.01,16,
27/11/2018,71.64,17,
27/11/2018,64.06,18,
27/11/2018,60.84,19,
27/11/2018,57.94,20,
27/11/2018,52.22,21,
28/11/2018,61.01,22,
28/11/2018,64.95,23,
28/11/2018,58,0,
28/11/2018,45,1,
28/11/2018,42.56,2,
28/11/2018,44.58,3,
28/11/2018,49.93,4,
28/11/2018,61.72,5,
28/11/2018,63.55,6,
28/11/2018,59.7,7,
28/11/2018,61.4,8,
28/11/2018,59,9,
28/11/2018,58,10,
28/11/2018,57.71,11,
28/11/2018,57.65,12,
28/11/2018,59.9,13,
28/11/2018,60.85,14,
28/11/2018,71.9,15,
28/11/2018,80.2,16,
28/11/2018,65.79,17,
28/11/2018,61.72,18,
28/11/2018,60.1,19,
28/11/2018,57.46,20,
28/11/2018,52.64,21,
29/11/2018,50.94,22,
29/11/2018,49.93,23,
29/11/2018,47.94,0,
29/11/2018,46.42,1,
29/11/2018,41.65,2,
29/11/2018,44.91,3,
29/11/2018,53.52,4,
29/11/2018,62.05,5,
29/11/2018,62.43,6,
29/11/2018,65,7,
29/11/2018,66.5,8,
29/11/2018,61.3,9,
29/11/2018,58.18,10,
29/11/2018,57.85,11,
29/11/2018,56.2,12,
29/11/2018,55.73,13,
29/11/2018,60.8,14,
29/11/2018,75,15,
29/11/2018,78.75,16,
29/11/2018,65.57,17,
29/11/2018,62.63,18,
29/11/2018,58.91,19,
29/11/2018,57.05,20,
29/11/2018,52.99,21,
30/11/2018,49.62,22,
30/11/2018,46.44,23,
30/11/2018,44.33,0,
30/11/2018,35.84,1,
30/11/2018,34.57,2,
30/11/2018,39.94,3,
30/11/2018,47.97,4,
30/11/2018,60.86,5,
30/11/2018,59.32,6,
30/11/2018,60.75,7,
30/11/2018,62.1,8,
30/11/2018,59.08,9,
30/11/2018,58.4,10,
30/11/2018,58.44,11,
30/11/2018,56.75,12,
30/11/2018,56.45,13,
30/11/2018,61.24,14,
30/11/2018,69,15,
30/11/2018,84.99,16,
30/11/2018,74,17,
30/11/2018,64,18,
30/11/2018,57.75,19,
30/11/2018,57.95,20,
30/11/2018,58.19,21,
01/12/2018,53.24,22,
01/12/2018,54.93,23,
01/12/2018,54.55,0,
01/12/2018,52.96,1,
01/12/2018,51.95,2,
01/12/2018,51.34,3,
01/12/2018,51.92,4,
01/12/2018,56,5,
01/12/2018,54.68,6,
01/12/2018,58.37,7,
01/12/2018,62.51,8,
01/12/2018,67.72,9,
01/12/2018,64.92,10,
01/12/2018,65.9,11,
01/12/2018,58,12,
01/12/2018,55.91,13,
01/12/2018,56.3,14,
01/12/2018,78.41,15,
01/12/2018,86.99,16,
01/12/2018,78.45,17,
01/12/2018,61.99,18,
01/12/2018,59.58,19,
01/12/2018,59.26,20,
01/12/2018,54.79,21,
02/12/2018,67.96,22,
02/12/2018,65.93,23,
02/12/2018,63.93,0,
02/12/2018,57.93,1,
02/12/2018,53.86,2,
02/12/2018,48.92,3,
02/12/2018,46.7,4,
02/12/2018,44,5,
02/12/2018,49.97,6,
02/12/2018,50.5,7,
02/12/2018,64.8,8,
02/12/2018,64,9,
02/12/2018,61.26,10,
02/12/2018,60.9,11,
02/12/2018,54.86,12,
02/12/2018,54.17,13,
02/12/2018,54.8,14,
02/12/2018,77.6,15,
02/12/2018,84,16,
02/12/2018,76.99,17,
02/12/2018,73.99,18,
02/12/2018,60.6,19,
02/12/2018,54.78,20,
02/12/2018,48.24,21,
03/12/2018,52.79,22,
03/12/2018,55,23,
03/12/2018,53.96,0,
03/12/2018,50.25,1,
03/12/2018,47.92,2,
03/12/2018,50,3,
03/12/2018,53.91,4,
03/12/2018,66.7,5,
03/12/2018,56.87,6,
03/12/2018,56.93,7,
03/12/2018,61.7,8,
03/12/2018,56.96,9,
03/12/2018,61,10,
03/12/2018,69.95,11,
03/12/2018,67.37,12,
03/12/2018,63.3,13,
03/12/2018,61.11,14,
03/12/2018,81.69,15,
03/12/2018,88.99,16,
03/12/2018,80.92,17,
03/12/2018,76,18,
03/12/2018,59.8,19,
03/12/2018,61.96,20,
03/12/2018,55.95,21,
04/12/2018,54.92,22,
04/12/2018,57.1,23,
04/12/2018,57.33,0,
04/12/2018,54.08,1,
04/12/2018,53.73,2,
04/12/2018,54,3,
04/12/2018,55.98,4,
04/12/2018,63.24,5,
04/12/2018,68.03,6,
04/12/2018,72,7,
04/12/2018,73,8,
04/12/2018,67,9,
04/12/2018,61.66,10,
04/12/2018,65.1,11,
04/12/2018,67.77,12,
04/12/2018,70.24,13,
04/12/2018,78.99,14,
04/12/2018,127.37,15,
04/12/2018,140,16,
04/12/2018,91.8,17,
04/12/2018,78.6,18,
04/12/2018,64.7,19,
04/12/2018,61.09,20,
04/12/2018,54.37,21,
05/12/2018,57.88,22,
05/12/2018,57.88,23,
05/12/2018,56.98,0,
05/12/2018,52.5,1,
05/12/2018,51.41,2,
05/12/2018,51.07,3,
05/12/2018,52.06,4,
05/12/2018,58.34,5,
05/12/2018,61.98,6,
05/12/2018,62.17,7,
05/12/2018,62.62,8,
05/12/2018,62.74,9,
05/12/2018,61.16,10,
05/12/2018,61.82,11,
05/12/2018,62.66,12,
05/12/2018,63.17,13,
05/12/2018,61.6,14,
05/12/2018,81.6,15,
05/12/2018,84.96,16,
05/12/2018,73,17,
05/12/2018,74.2,18,
05/12/2018,61.9,19,
05/12/2018,61.5,20,
05/12/2018,56.4,21,
06/12/2018,60.01,22,
06/12/2018,60.01,23,
06/12/2018,60,0,
06/12/2018,54.57,2,
06/12/2018,50.5,3,
06/12/2018,49.94,4,
06/12/2018,49.64,5,
06/12/2018,58.42,6,
06/12/2018,61.7,7,
06/12/2018,61.5,8,
06/12/2018,61.38,9,
06/12/2018,61.18,10,
06/12/2018,60.3,11,
06/12/2018,59.5,12,
06/12/2018,58.58,13,
06/12/2018,55.5,14,
06/12/2018,57.95,15,
06/12/2018,72.7,16,
06/12/2018,77.95,17,
06/12/2018,77.9,18,
06/12/2018,73.1,19,
06/12/2018,61.01,20,
06/12/2018,59.02,21,
06/12/2018,50.92,22,
07/12/2018,58.06,23,
07/12/2018,58.06,0,
07/12/2018,54,1,
07/12/2018,39.99,2,
07/12/2018,29.99,3,
07/12/2018,31.26,4,
07/12/2018,43.96,5,
07/12/2018,57.57,6,
07/12/2018,60,7,
07/12/2018,65.62,8,
07/12/2018,68,9,
07/12/2018,57,10,
07/12/2018,55.54,11,
07/12/2018,53.73,12,
07/12/2018,53.73,13,
07/12/2018,55.36,14,
07/12/2018,54.5,15,
07/12/2018,75,16,
07/12/2018,77.49,17,
07/12/2018,62.2,18,
07/12/2018,64.7,19,
07/12/2018,58.58,20,
07/12/2018,56.6,21,
07/12/2018,48.14,22,
08/12/2018,52.01,23,
08/12/2018,45.83,0,
08/12/2018,36,1,
08/12/2018,26.92,2,
08/12/2018,10.73,3,
08/12/2018,9.09,4,
08/12/2018,19.99,5,
08/12/2018,32.73,6,
08/12/2018,47.99,7,
08/12/2018,53.96,8,
08/12/2018,59,9,
08/12/2018,56.89,10,
08/12/2018,57,11,
08/12/2018,62.76,12,
08/12/2018,58.8,13,
08/12/2018,68,14,
08/12/2018,57,15,
08/12/2018,73.56,16,
08/12/2018,84,17,
08/12/2018,72.92,18,
08/12/2018,65.98,19,
08/12/2018,56.09,20,
08/12/2018,56,21,
08/12/2018,51.2,22,
09/12/2018,59.3,23,
09/12/2018,57.63,0,
09/12/2018,47.91,1,
09/12/2018,44.86,2,
09/12/2018,34.95,3,
09/12/2018,28.86,4,
09/12/2018,38.51,5,
09/12/2018,45,6,
09/12/2018,42.99,7,
09/12/2018,58.54,8,
09/12/2018,55.3,9,
09/12/2018,57.09,10,
09/12/2018,55.3,11,
09/12/2018,58.46,12,
09/12/2018,59.21,13,
09/12/2018,55.67,14,
09/12/2018,49.99,15,
09/12/2018,73,16,
09/12/2018,85.37,17,
09/12/2018,77.92,18,
09/12/2018,68.94,19,
09/12/2018,63.84,20,
09/12/2018,57.02,21,
09/12/2018,51,22,
10/12/2018,51.1,23,
10/12/2018,49.97,0,
10/12/2018,50.9,1,
10/12/2018,46.8,2,
10/12/2018,45.05,3,
10/12/2018,48.04,4,
10/12/2018,54.7,5,
10/12/2018,61.67,6,
10/12/2018,61.09,7,
10/12/2018,65.46,8,
10/12/2018,67.5,9,
10/12/2018,59,10,
10/12/2018,58,11,
10/12/2018,58.75,12,
10/12/2018,58.75,13,
10/12/2018,62,14,
10/12/2018,69.89,15,
10/12/2018,100,16,
10/12/2018,125,17,
10/12/2018,98.2,18,
10/12/2018,74,19,
10/12/2018,61.1,20,
10/12/2018,57.03,21,
10/12/2018,57.5,22,
11/12/2018,57.99,23,
11/12/2018,55.98,0,
11/12/2018,55.38,1,
11/12/2018,51.97,2,
11/12/2018,50.59,3,
11/12/2018,49.87,4,
11/12/2018,54.93,5,
11/12/2018,62.41,6,
11/12/2018,64.98,7,
11/12/2018,69.59,8,
11/12/2018,65.94,9,
11/12/2018,61.7,10,
11/12/2018,59.32,11,
11/12/2018,59.73,12,
11/12/2018,60.5,13,
11/12/2018,62.1,14,
11/12/2018,64.66,15,
11/12/2018,79,16,
11/12/2018,82,17,
11/12/2018,69.95,18,
11/12/2018,62.91,19,
11/12/2018,61.5,20,
11/12/2018,58.38,21,
11/12/2018,52.46,22,
12/12/2018,53,23,
12/12/2018,52.6,0,
12/12/2018,51.86,1,
12/12/2018,50.6,2,
12/12/2018,48.49,3,
12/12/2018,48.62,4,
12/12/2018,59.92,5,
12/12/2018,74.4,6,
12/12/2018,71,7,
12/12/2018,78.45,8,
12/12/2018,76,9,
12/12/2018,70.91,10,
12/12/2018,66.43,11,
12/12/2018,66,12,
12/12/2018,58.15,13,
12/12/2018,55.5,14,
12/12/2018,62.99,15,
12/12/2018,78.6,16,
12/12/2018,73,17,
12/12/2018,67.47,18,
12/12/2018,63.2,19,
12/12/2018,61.02,20,
12/12/2018,58.57,21,
12/12/2018,52.91,22,
13/12/2018,58.37,23,
13/12/2018,54.09,0,
13/12/2018,52.1,1,
13/12/2018,46.12,2,
13/12/2018,45.02,3,
13/12/2018,47.37,4,
13/12/2018,57.73,5,
13/12/2018,68,6,
13/12/2018,59.99,7,
13/12/2018,62,8,
13/12/2018,61.92,9,
13/12/2018,59,10,
13/12/2018,59.76,11,
13/12/2018,63.62,12,
13/12/2018,65,13,
13/12/2018,69.09,14,
13/12/2018,72,15,
13/12/2018,82,16,
13/12/2018,81.9,17,
13/12/2018,75.08,18,
13/12/2018,67.92,19,
13/12/2018,63.37,20,
13/12/2018,62.01,21,
13/12/2018,58.7,22,
14/12/2018,55.98,23,
14/12/2018,53.91,0,
14/12/2018,53.91,1,
14/12/2018,52.6,2,
14/12/2018,52.51,3,
14/12/2018,52.5,4,
14/12/2018,61.03,5,
14/12/2018,66.9,6,
14/12/2018,68,7,
14/12/2018,77.51,8,
14/12/2018,73.87,9,
14/12/2018,73.5,10,
14/12/2018,69,11,
14/12/2018,64,12,
14/12/2018,68,13,
14/12/2018,69.44,14,
14/12/2018,74.47,15,
14/12/2018,85.39,16,
14/12/2018,78.99,17,
14/12/2018,70.07,18,
14/12/2018,67.16,19,
14/12/2018,62.56,20,
14/12/2018,60.64,21,
14/12/2018,60.1,22,
15/12/2018,72,23,
15/12/2018,62.14,0,
15/12/2018,61,1,
15/12/2018,49.07,2,
15/12/2018,47.92,3,
15/12/2018,46.98,4,
15/12/2018,47.55,5,
15/12/2018,52.5,6,
15/12/2018,59.37,7,
15/12/2018,62.83,8,
15/12/2018,64.75,9,
15/12/2018,63.76,10,
15/12/2018,63,11,
15/12/2018,65,12,
15/12/2018,65,13,
15/12/2018,65.03,14,
15/12/2018,58.53,15,
15/12/2018,77.7,16,
15/12/2018,89.69,17,
15/12/2018,77.14,18,
15/12/2018,62.92,19,
15/12/2018,61.51,20,
15/12/2018,59.02,21,
15/12/2018,54.57,22,
16/12/2018,50.7,23,
16/12/2018,49.9,0,
16/12/2018,51,1,
16/12/2018,46.35,2,
16/12/2018,46.14,3,
16/12/2018,46,4,
16/12/2018,49.9,5,
16/12/2018,60.52,6,
16/12/2018,47.4,7,
16/12/2018,54.95,8,
16/12/2018,67.75,9,
16/12/2018,69.72,10,
16/12/2018,69.99,11,
16/12/2018,73.82,12,
16/12/2018,69.3,13,
16/12/2018,67.06,14,
16/12/2018,64.91,15,
16/12/2018,85,16,
16/12/2018,95,17,
16/12/2018,80.6,18,
16/12/2018,71.84,19,
16/12/2018,64.76,20,
16/12/2018,66.31,21,
16/12/2018,57.1,22,
17/12/2018,56.3,23,
17/12/2018,65,0,
17/12/2018,63.01,1,
17/12/2018,54.5,2,
17/12/2018,53.05,3,
17/12/2018,52.56,4,
17/12/2018,60.27,5,
17/12/2018,71.74,6,
17/12/2018,76.89,7,
17/12/2018,77.28,8,
17/12/2018,75.32,9,
17/12/2018,72.38,10,
17/12/2018,69.27,11,
17/12/2018,69.26,12,
17/12/2018,68.79,13,
17/12/2018,68.74,14,
17/12/2018,69.29,15,
17/12/2018,72.22,16,
17/12/2018,72.07,17,
17/12/2018,69.25,18,
17/12/2018,71,19,
17/12/2018,63.2,20,
17/12/2018,61,21,
17/12/2018,53.99,22,
18/12/2018,51.6,23,
18/12/2018,50.33,0,
18/12/2018,47.91,1,
18/12/2018,45.36,2,
18/12/2018,45.11,3,
18/12/2018,46.83,4,
18/12/2018,54.14,5,
18/12/2018,64.08,6,
18/12/2018,65.56,7,
18/12/2018,66.32,8,
18/12/2018,64.14,9,
18/12/2018,63.13,10,
18/12/2018,60.87,11,
18/12/2018,61.59,12,
18/12/2018,61.93,13,
18/12/2018,61.46,14,
18/12/2018,61.99,15,
18/12/2018,77.1,16,
18/12/2018,85.04,17,
18/12/2018,77.99,18,
18/12/2018,77.9,19,
18/12/2018,67.07,20,
18/12/2018,65.52,21,
18/12/2018,57.26,22,
19/12/2018,60,23,
19/12/2018,63.67,0,
19/12/2018,57.05,1,
19/12/2018,54.01,2,
19/12/2018,53.29,3,
19/12/2018,52.91,4,
19/12/2018,53.04,5,
19/12/2018,61.04,6,
19/12/2018,66.3,7,
19/12/2018,74.06,8,
19/12/2018,70,9,
19/12/2018,64.26,10,
19/12/2018,63.69,11,
19/12/2018,64.34,12,
19/12/2018,64.22,13,
19/12/2018,63.55,14,
19/12/2018,64.29,15,
19/12/2018,78.99,16,
19/12/2018,82.9,17,
19/12/2018,70.2,18,
19/12/2018,67.99,19,
19/12/2018,65.2,20,
19/12/2018,59.99,21,
19/12/2018,53,22,
20/12/2018,60.1,23,
20/12/2018,59.3,0,
20/12/2018,58,1,
20/12/2018,54,2,
20/12/2018,53.02,3,
20/12/2018,52.96,4,
20/12/2018,53.77,5,
20/12/2018,61.47,6,
20/12/2018,64,7,
20/12/2018,75.01,8,
20/12/2018,69.8,9,
20/12/2018,61.97,10,
20/12/2018,60.09,11,
20/12/2018,60.7,12,
20/12/2018,59.52,13,
20/12/2018,59.87,14,
20/12/2018,65.99,15,
20/12/2018,82,16,
20/12/2018,88.11,17,
20/12/2018,82,18,
20/12/2018,69.43,19,
20/12/2018,65.97,20,
20/12/2018,64,21,
20/12/2018,55,22,
21/12/2018,59.9,23,
21/12/2018,61.47,0,
21/12/2018,61.47,1,
21/12/2018,58,2,
21/12/2018,55.79,3,
21/12/2018,54.5,4,
21/12/2018,59.99,5,
21/12/2018,66.2,6,
21/12/2018,69.9,7,
21/12/2018,79.1,8,
21/12/2018,80.49,9,
21/12/2018,77.39,10,
21/12/2018,64.97,11,
21/12/2018,56.09,12,
21/12/2018,54.1,13,
21/12/2018,54.2,14,
21/12/2018,57.8,15,
21/12/2018,80,16,
21/12/2018,85.02,17,
21/12/2018,74.94,18,
21/12/2018,69.88,19,
21/12/2018,64.93,20,
21/12/2018,60.68,21,
21/12/2018,60.51,22,
22/12/2018,65,23,
22/12/2018,65,0,
22/12/2018,63.8,1,
22/12/2018,59.9,2,
22/12/2018,55,3,
22/12/2018,48.9,4,
22/12/2018,45.94,5,
22/12/2018,54.93,6,
22/12/2018,56.93,7,
22/12/2018,62.53,8,
22/12/2018,64.99,9,
22/12/2018,64.95,10,
22/12/2018,61.8,11,
22/12/2018,62,12,
22/12/2018,65,13,
22/12/2018,62,14,
22/12/2018,59.98,15,
22/12/2018,77.03,16,
22/12/2018,91.7,17,
22/12/2018,87.49,18,
22/12/2018,73,19,
22/12/2018,63.99,20,
22/12/2018,65,21,
22/12/2018,65,22,
23/12/2018,59.95,23,
23/12/2018,60.98,0,
23/12/2018,65.84,1,
23/12/2018,59.5,2,
23/12/2018,56,3,
23/12/2018,55.2,4,
23/12/2018,57.95,5,
23/12/2018,58.97,6,
23/12/2018,53.55,7,
23/12/2018,64.2,8,
23/12/2018,65.82,9,
23/12/2018,65.79,10,
23/12/2018,65.11,11,
23/12/2018,72.44,12,
23/12/2018,70.8,13,
23/12/2018,63,14,
23/12/2018,68.4,15,
23/12/2018,98.99,16,
23/12/2018,108,17,
23/12/2018,86,18,
23/12/2018,78,19,
23/12/2018,68,20,
23/12/2018,69.5,21,
23/12/2018,64.09,22,
24/12/2018,62.01,23,
24/12/2018,65,0,
24/12/2018,65,1,
24/12/2018,58.97,2,
24/12/2018,54.59,3,
24/12/2018,53.93,4,
24/12/2018,56,5,
24/12/2018,65.8,6,
24/12/2018,59.3,7,
24/12/2018,67.4,8,
24/12/2018,69,9,
24/12/2018,72,10,
24/12/2018,61,11,
24/12/2018,63.93,12,
24/12/2018,58.6,13,
24/12/2018,57.8,14,
24/12/2018,67.95,15,
24/12/2018,86,16,
24/12/2018,99,17,
24/12/2018,80,18,
24/12/2018,84,19,
24/12/2018,73.97,20,
24/12/2018,64.09,21,
24/12/2018,63.31,22,
25/12/2018,75,23,
25/12/2018,68.7,0,
25/12/2018,66.98,1,
25/12/2018,56.44,2,
25/12/2018,54.92,3,
25/12/2018,54.03,4,
25/12/2018,54.01,5,
25/12/2018,55.7,6,
25/12/2018,54.5,7,
25/12/2018,60.2,8,
25/12/2018,70.88,9,
25/12/2018,68,10,
25/12/2018,69.92,11,
25/12/2018,84,12,
25/12/2018,87.54,13,
25/12/2018,72,14,
25/12/2018,62.9,15,
25/12/2018,71.2,16,
25/12/2018,66.95,17,
25/12/2018,67,18,
25/12/2018,70.03,19,
25/12/2018,67.4,20,
25/12/2018,60,21,
25/12/2018,54.9,22,
26/12/2018,65.64,23,
26/12/2018,62,0,
26/12/2018,64.93,1,
26/12/2018,54.02,2,
26/12/2018,51.5,3,
26/12/2018,50.38,4,
26/12/2018,54.01,5,
26/12/2018,54.3,6,
26/12/2018,50.52,7,
26/12/2018,54.53,8,
26/12/2018,61.5,9,
26/12/2018,64.75,10,
26/12/2018,65.72,11,
26/12/2018,69.19,12,
26/12/2018,72,13,
26/12/2018,69,14,
26/12/2018,55,15,
26/12/2018,84,16,
26/12/2018,90.2,17,
26/12/2018,77.06,18,
26/12/2018,71,19,
